mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_output_activation,param_optimizer,param_loss,param_l2_regularizer,param_hidden_activation,param_gamma,param_epochs,param_dropout_rate,param_contamination,param_capacity,param_batch_size,879155_test_eer,785873_test_eer,201848_test_eer,368258_test_eer,710707_test_eer,186676_test_eer,827212_test_eer,815316_test_eer,698266_test_eer,mean_test_eer,std_test_eer,rank_test_eer,879155_test_accuracy,785873_test_accuracy,201848_test_accuracy,368258_test_accuracy,710707_test_accuracy,186676_test_accuracy,827212_test_accuracy,815316_test_accuracy,698266_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,owner,run,264325_test_eer,264325_test_accuracy
9.301343970828587,0.8384003278345769,0.008520894580417208,0.0027412162875842033,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.0,<function sigmoid at 0x2ab2bf296d08>,3,350,0.25,0.5,0.5,32,0.5555555555555556,,0.6190476190476191,0.6833333333333315,0.5555555555555556,0.6363636363636364,0.5581395348837209,0.5555555555555556,0.6129032258064667,0.5915137586024662,0.04548158380130193,13.0,0.2261904761904762,,0.20238095238095238,0.23809523809523808,0.32142857142857145,0.2619047619047619,0.23809523809523808,0.23809523809523808,0.30952380952380953,0.2579365079365079,0.037646162621052144,3,785873,0,0.5471698113207547,0.2857142857142857
6.3339137236277265,0.19327645961928616,0.008635971281263564,0.0018472475507670346,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,1.0,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.6071428571424116,,0.6086956521743586,0.701754385964899,0.6071428571424116,0.6296296296296297,0.47727272727272757,0.6031746031743533,0.6610169491525423,0.6144938940298575,0.057263739771089076,15.0,0.25,,0.2261904761904762,0.20238095238095238,0.2619047619047619,0.2619047619047619,0.21428571428571427,0.2619047619047619,0.2619047619047619,0.24074074074074073,0.02229140151633958,9,785873,0,0.6346153846153846,0.2261904761904762
5.039759768380059,0.34084361728613854,0.006842772165934245,0.000970329412419329,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.75,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.5272727272727084,,0.5,0.6774193548387087,0.489795918367347,0.425531914893617,0.7592592592592593,0.42000000000000015,0.6964285714285637,0.5775372672927399,0.12329636188324326,10.0,0.32142857142857145,,0.14285714285714285,0.23809523809523808,0.20238095238095238,0.27380952380952384,0.15476190476190477,0.25,0.20238095238095238,0.2156084656084656,0.05707790743489794,15,785873,0,0.7021276595744543,0.15476190476190477
4.5987306170993385,0.6155260420113146,0.007981697718302408,0.003207469639781131,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.5,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.6101694915257435,,0.4000000000000054,0.3548387096774193,0.576271186440676,0.6730769230769226,0.6562499999999999,0.6896551724137894,0.6363636363636364,0.5711225978186397,0.11270648427743238,8.0,0.27380952380952384,,0.23809523809523808,0.23809523809523808,0.2976190476190476,0.20238095238095238,0.2857142857142857,0.20238095238095238,0.16666666666666666,0.23280423280423282,0.043146842408201304,12,785873,0,0.5434782608695652,0.19047619047619047
4.297603580686781,0.5143718524427765,0.006178246604071723,0.0005426660952356699,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.25,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.5116279069767442,,0.5094339622641509,0.6507936507936507,0.4615384615385677,0.6734693877551015,0.3750000000001645,0.6909090909090867,0.559322033898305,0.5416002429381627,0.1042845554587435,4.0,0.25,,0.30952380952380953,0.2857142857142857,0.21428571428571427,0.19047619047619047,0.27380952380952384,0.19047619047619047,0.30952380952380953,0.25132275132275134,0.043990182932052625,6,785873,0,0.44230769230769224,0.23809523809523808
3.9092918501959906,0.44159827575507543,0.005784087710910373,0.0008224232194585157,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.0,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.4909090909090909,,0.4821428571428571,0.6666666666666664,0.5263157894736715,0.6538461538461539,0.6122448979592819,0.6428571428571429,0.7636363636363637,0.6014541163997345,0.08689759521652073,14.0,0.19047619047619047,,0.19047619047619047,0.20238095238095238,0.3333333333333333,0.21428571428571427,0.2261904761904762,0.2261904761904762,0.15476190476190477,0.2195767195767196,0.046653947324202104,13,785873,0,0.5744680851063816,0.23809523809523808
16.488420062594944,3.23584958756517,0.020629061592949763,0.0074518892174125755,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,1.0,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.3,0.5454545454545454,,0.5999999999998459,0.3606557377047271,0.4528301886792006,0.42028985507246386,0.48484848484848486,0.490566037735849,0.4644049832772345,0.08794073670970627,12.0,0.27380952380952384,0.35714285714285715,,0.23809523809523808,0.20238095238095238,0.21428571428571427,0.15476190476190477,0.14285714285714285,0.3333333333333333,0.2605820105820106,0.09074112638170632,9,201848,0,0.5249999999999928,0.42857142857142855
18.838511811362373,3.313616037702634,0.029021289613511827,0.013979755947127904,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.75,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.3913043478260869,0.3913043478260869,,0.546875,0.6136363636363636,0.3958333333333436,0.4909090909090909,0.5,0.5111111111111111,0.4816445283484345,0.07211300400743847,13.0,0.19047619047619047,0.17857142857142858,,0.34523809523809523,0.17857142857142858,0.2857142857142857,0.30952380952380953,0.30952380952380953,0.2619047619047619,0.2830687830687831,0.09319531721591817,3,201848,0,0.49382716049382713,0.4880952380952381
20.14048369725545,4.201583691930239,0.017584668265448675,0.012397073981694432,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.5,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.34375000000000006,0.3823529411764706,,0.45714285714319935,0.425925925925926,0.3333333333333333,0.5064935064935064,0.42622950819672134,0.25531914893617447,0.40727010468169733,0.0833578073730676,5.0,0.25,0.19047619047619047,,0.11904761904761904,0.2857142857142857,0.2976190476190476,0.03571428571428571,0.40476190476190477,0.35714285714285715,0.24338624338624337,0.10811014149048968,11,201848,0,0.5348837209299441,0.25
24.759471072090996,0.43127411371719326,0.016957892311943903,0.004796549274691677,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.25,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.3225806451612903,0.4246575342465754,,0.6382978723404256,0.6153846153846154,0.33333333333333337,0.35593220338983056,0.43548387096774194,0.46511627906976744,0.45200656457403426,0.10713062566450213,11.0,0.2619047619047619,0.13095238095238096,,0.15476190476190477,0.2976190476190476,0.34523809523809523,0.25,0.16666666666666666,0.2619047619047619,0.2354497354497354,0.06658578279710699,13,201848,0,0.47727272727272757,0.25
24.444849411646526,0.36950666558667206,0.014585124121771919,0.006042459881480418,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.0,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.4473684210526316,0.29166666666666663,,0.5,0.34782608695652173,0.4918032786885245,0.5344827586204355,0.2549019607843182,0.5454545454545455,0.4355552471907944,0.10295047474297973,9.0,0.09523809523809523,0.39285714285714285,,0.4166666666666667,0.27380952380952384,0.35714285714285715,0.3333333333333333,0.32142857142857145,0.25,0.2751322751322751,0.12313671029351354,7,201848,0,0.5064935064935064,0.03571428571428571
22.18002896838718,0.926225889634571,0.0242770512898763,0.007237640896931973,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,1.0,<function sigmoid at 0x2ab2bf296d08>,3,350,0.25,0.5,0.5,32,0.78,0.0952380952380953,,0.3508771929824561,0.3673469387755102,0.34615384615384615,0.36363636363595503,0.45454545454545453,0.513157894736842,0.4202870770049893,0.17305022695177688,7.0,0.13095238095238096,0.4523809523809524,,0.25,0.36904761904761907,0.40476190476190477,0.30952380952380953,0.36904761904761907,0.047619047619047616,0.28835978835978837,0.12419782639476723,2,201848,0,0.5116279069767442,0.2619047619047619
22.185681607988144,0.759061113938486,0.023417896694607206,0.00983960824502154,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.75,<function sigmoid at 0x2ab2bf296d08>,3,350,0.25,0.5,0.5,32,0.28070175438596534,0.6181818181818182,,0.3095238095238096,0.38775510204084873,0.48888888888888893,0.42028985507246386,0.3818181818182528,0.538461538461702,0.42335959255435374,0.1018233743111325,8.0,0.30952380952380953,0.25,,0.34523809523809523,0.2619047619047619,0.2619047619047619,0.16666666666666666,0.25,0.42857142857142855,0.2738095238095238,0.07466225286597927,8,201848,0,0.38461538461543404,0.19047619047619047
22.425210105048286,0.4000904434786961,0.019054624769422743,0.006035919333109768,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.5,<function sigmoid at 0x2ab2bf296d08>,3,350,0.25,0.5,0.5,32,0.26315789473684204,0.4246575342465754,,0.5064935064935064,0.4,0.5681818181818182,0.4626865671642554,0.42105263157894746,0.36956521739161313,0.4359430530539851,0.08447836489788157,10.0,0.32142857142857145,0.13095238095238096,,0.047619047619047616,0.38095238095238093,0.20238095238095238,0.10714285714285714,0.21428571428571427,0.30952380952380953,0.23412698412698407,0.11691206240203361,14,201848,0,0.5076923076923077,0.39285714285714285
22.041924397150677,2.093912359336864,0.01887928114997016,0.007334928879721071,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.25,<function sigmoid at 0x2ab2bf296d08>,3,350,0.25,0.5,0.5,32,0.3731343283582089,0.23255813953490714,,0.5,0.5466666666666666,0.42105263157894746,0.41935483870967766,0.43478260869565216,0.4285714285714286,0.41383796608304657,0.08325827133089896,6.0,0.20238095238095238,0.38095238095238093,,0.4166666666666667,0.4166666666666667,0.20238095238095238,0.17857142857142858,0.2619047619047619,0.20238095238095238,0.2804232804232804,0.09223286129502814,4,201848,0,0.36842105263193003,0.2619047619047619
15.261878172556559,0.7519699476567007,0.011976665920681424,0.002174996996804412,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.0,<function sigmoid at 0x2ab2bf296d08>,3,350,0.25,0.5,0.5,32,0.3823529411764706,0.6181818181818182,,0.43137254901960786,0.5689655172413789,0.41935483870967744,0.46551724137931033,0.41666666666666696,0.5166666666666666,0.49355878430152533,0.08623750654755855,15.0,0.19047619047619047,0.25,,0.35714285714285715,0.2976190476190476,0.4166666666666667,0.35714285714285715,0.20238095238095238,0.34523809523809523,0.29894179894179895,0.07218393465419182,1,201848,0,0.6229508196721311,0.27380952380952384
12.716429524951511,0.19960246591825107,0.010258807076348199,0.001904050827530909,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,1.0,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.3225806451612903,0.29824561403508776,,0.44444444444444453,0.4,0.441860465116279,0.3606557377047271,0.36734693877590574,0.4827586206896552,0.38789186603173315,0.05670665605533825,2.0,0.2619047619047619,0.32142857142857145,,0.25,0.16666666666666666,0.27380952380952384,0.23809523809523808,0.27380952380952384,0.16666666666666666,0.23941798941798942,0.049066764526432306,12,201848,0,0.3731343283582089,0.20238095238095238
8.011420806248983,1.852089429399528,0.008298344082302518,0.002508673773571971,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.75,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.2830188679245287,0.20754716981132074,,0.3606557377047271,0.5303030303030303,0.4489795918367347,0.41791044776119424,0.2653061224489796,0.5,0.36795481202400526,0.10609208012887196,1.0,0.32142857142857145,0.35714285714285715,,0.23809523809523808,0.08333333333333333,0.23809523809523808,0.16666666666666666,0.42857142857142855,0.10714285714285714,0.2526455026455026,0.11093775844582938,10,201848,0,0.297872340425532,0.3333333333333333
6.811478694279988,0.1720091428019253,0.006748755772908528,0.0012994584032462939,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.5,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.43055555555555547,0.4084507042253521,,0.40322580645161615,0.5555555555555556,0.5344827586206896,0.5342465753424658,0.5223880597014905,0.6470588235294117,0.491175469288619,0.08350491566225929,14.0,0.13095238095238096,0.15476190476190477,,0.20238095238095238,0.2857142857142857,0.13095238095238096,0.03571428571428571,0.40476190476190477,0.11904761904761904,0.1917989417989418,0.10415354330703454,15,201848,0,0.384615384615434,0.2619047619047619
6.600548505783081,0.1267154669091965,0.004937436845567491,0.0006215112324745026,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.25,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.29166666666666685,0.4,,0.5466666666666666,0.4038461538461538,0.2954545454545456,0.484375,0.4150943396226419,0.38095238095246015,0.3989930121268388,0.07646920464230766,4.0,0.30952380952380953,0.17857142857142858,,0.4166666666666667,0.36904761904761907,0.35714285714285715,0.13095238095238096,0.2261904761904762,0.30952380952380953,0.27910052910052907,0.09068326191006672,6,201848,0,0.37288135593241456,0.21428571428571427
6.1071182356940374,0.143362658033741,0.0055022504594590925,0.0013147349337602557,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.0,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.3333333333333333,0.35384615384615387,,0.489795918367347,0.38461538461543404,0.4603174603176093,0.3620689655169395,0.3728813559322034,0.5394736842105263,0.3983579050031596,0.07634811710782857,3.0,0.27380952380952384,0.2261904761904762,,0.20238095238095238,0.21428571428571427,0.15476190476190477,0.25,0.44047619047619047,0.42857142857142855,0.2804232804232804,0.09459290570783663,4,201848,0,0.28888888888888914,0.3333333333333333
20.348034302393597,1.4665039740077155,0.0209145810869005,0.013987913240429743,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,1.0,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.8,0.5999999999998459,0.34615384615384615,,0.5416666666666666,0.6363636363636364,0.6599999999999999,0.5581395348837209,0.37704918032799745,0.5487475225672657,0.13872981514547897,9.0,0.11904761904761904,0.35714285714285715,0.2857142857142857,,0.15476190476190477,0.25,0.16666666666666666,0.21428571428571427,0.21428571428571427,0.21693121693121692,0.06845158218484451,14,368258,0,0.41935483870967766,0.19047619047619047
20.851818217171562,0.9597863968915146,0.01902188195122613,0.009483527095619247,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.75,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.5999999999998459,0.5178571428571428,0.5535714285714286,,0.6166666666666666,0.5833333333333334,0.3846153846153846,0.38636363636367554,0.515625,0.5125086718836195,0.08224166161755968,3.0,0.2976190476190476,0.15476190476190477,0.13095238095238096,,0.25,0.16666666666666666,0.4166666666666667,0.2976190476190476,0.38095238095238093,0.2552910052910053,0.09525646501263932,7,368258,0,0.45454545454509776,0.20238095238095238
21.37454737557305,1.095618818217769,0.016876247194078233,0.010706565760010613,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.5,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.4117647058823537,0.7321428571426437,0.3333333333333333,,0.5490196078431372,0.5,0.6181818181818182,0.6896551724137894,0.5614035087719298,0.5388940509016066,0.12202653690692199,7.0,0.17857142857142858,0.20238095238095238,0.2857142857142857,,0.30952380952380953,0.4166666666666667,0.25,0.21428571428571427,0.11904761904761904,0.23015873015873017,0.09357004859167933,12,368258,0,0.45454545454545453,0.09523809523809523
21.536264234118992,0.9212828336427304,0.017773124906751845,0.012942990597504658,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.25,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.5999999999998459,0.6086956521743586,0.406779661016951,,0.5737704918032775,0.559322033898305,0.6,0.6938775510204023,0.6093750000003906,0.5831771759402029,0.07158260352255968,14.0,0.21428571428571427,0.32142857142857145,0.21428571428571427,,0.30952380952380953,0.32142857142857145,0.10714285714285714,0.17857142857142858,0.30952380952380953,0.2526455026455026,0.07269117282557717,8,368258,0,0.5967741935482945,0.2976190476190476
22.268001741833157,1.108368608431748,0.01584307352701823,0.006936620603190563,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.0,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.6507936507936507,0.6086956521743586,0.3333333333333333,,0.509090909090909,0.5849056603773468,0.42000000000000004,0.7368421052628449,0.5970149253730381,0.545961023264273,0.1170221542729684,8.0,0.30952380952380953,0.3333333333333333,0.4523809523809524,,0.38095238095238093,0.2619047619047619,0.34523809523809523,0.17857142857142858,0.32142857142857145,0.2962962962962963,0.10354701476603666,2,368258,0,0.47297297297297514,0.08333333333333333
18.279229323069256,0.5424879618104328,0.0246632628970676,0.011098375508102548,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,1.0,<function sigmoid at 0x2ab2bf296d08>,3,350,0.25,0.5,0.5,32,0.37037037037065224,0.5,0.5471698113207547,,0.5744680851063816,0.6666666666666667,0.4218750000000001,0.5937499999999437,0.4605263157896144,0.5207850061360182,0.08669461078580205,4.0,0.2619047619047619,0.32142857142857145,0.2857142857142857,,0.19047619047619047,0.14285714285714285,0.17857142857142858,0.30952380952380953,0.09523809523809523,0.23941798941798942,0.08647597422582622,11,368258,0,0.5522388059701493,0.36904761904761907
19.062623156441582,0.5756320554724828,0.02396461698744032,0.008996613103591422,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.75,<function sigmoid at 0x2ab2bf296d08>,3,350,0.25,0.5,0.5,32,0.7173913043477667,0.7142857142856696,0.5689655172413793,,0.5362318840575342,0.6190476190476191,0.47540983606557446,0.5526315789473685,0.5434782608695652,0.5719701744372157,0.09334532405434498,13.0,0.15476190476190477,0.20238095238095238,0.10714285714285714,,0.40476190476190477,0.2857142857142857,0.15476190476190477,0.40476190476190477,0.20238095238095238,0.23015873015873017,0.10423750425844204,12,368258,0,0.42028985507246386,0.15476190476190477
18.875977277755737,0.5504923200338664,0.02283697658114963,0.012713492234351958,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.5,<function sigmoid at 0x2ab2bf296d08>,3,350,0.25,0.5,0.5,32,0.699999999999989,0.6086956521743586,0.43548387096774194,,0.5272727272727272,0.5178571428571427,0.5614035087719298,0.625,0.5396825396825397,0.5601901368000112,0.07156713819094127,11.0,0.17857142857142858,0.32142857142857145,0.17857142857142858,,0.16666666666666666,0.3333333333333333,0.2976190476190476,0.20238095238095238,0.34523809523809523,0.2724867724867725,0.0882781677961036,4,368258,0,0.5263157894736715,0.42857142857142855
18.629402505026924,2.024024181607312,0.02122407489352756,0.010289476137347727,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.25,<function sigmoid at 0x2ab2bf296d08>,3,350,0.25,0.5,0.5,32,0.5932203389829994,0.5116279069767442,0.34883720930232553,,0.5428571428571429,0.6101694915257435,0.53424657534223,0.425925925925926,0.5094339622641509,0.4789290118187525,0.11505349543788487,1.0,0.2857142857142857,0.23809523809523808,0.35714285714285715,,0.38095238095238093,0.27380952380952384,0.40476190476190477,0.2261904761904762,0.16666666666666666,0.2976190476190476,0.07508288860485912,1,368258,0,0.23404255319151032,0.34523809523809523
12.481794012917412,0.35880129509942404,0.0052165985107421875,0.00045561242207018077,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.0,<function sigmoid at 0x2ab2bf296d08>,3,350,0.25,0.5,0.5,32,0.5999999999998459,0.6222222222222222,0.406250000000002,,0.5087719298245614,0.49230769230769234,0.29629629629629645,0.6379310344827587,0.6888888888888856,0.5222262761194328,0.11943694334874076,5.0,0.3333333333333333,0.17857142857142858,0.19047619047619047,,0.38095238095238093,0.40476190476190477,0.2976190476190476,0.2619047619047619,0.15476190476190477,0.2526455026455026,0.10540593551924092,8,368258,0,0.4473684210526316,0.07142857142857142
10.52907681465149,0.45649537979379884,0.011911948521931967,0.005487712904543143,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,1.0,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.5,0.5999999999998459,0.2500000000000064,,0.5178571428571428,0.4489795918367347,0.4117647058823529,0.5409836065573771,0.6296296296296297,0.5012732860802526,0.11268207459407058,2.0,0.27380952380952384,0.23809523809523808,0.36904761904761907,,0.15476190476190477,0.32142857142857145,0.35714285714285715,0.10714285714285714,0.25,0.2486772486772487,0.08683940509084578,10,368258,0,0.6122448979591837,0.16666666666666666
10.205153730180529,0.458344695892274,0.009356763627794053,0.002841460243650845,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.75,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.6739130434782603,0.5324675324674013,0.4137931034482764,,0.7346938775507572,0.5151515151515151,0.6888888888888856,0.5084745762711864,0.5079365079365079,0.5590510440078247,0.10561805218330603,10.0,0.19047619047619047,0.42857142857142855,0.21428571428571427,,0.20238095238095238,0.10714285714285714,0.17857142857142858,0.13095238095238096,0.11904761904761904,0.1984126984126984,0.09014140231429005,15,368258,0,0.4561403508776318,0.21428571428571427
9.822385629018148,0.2680200643717902,0.00997161865234375,0.005362701021138725,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.5,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.6666666666666664,0.7272727272725855,0.5319148936170213,,0.5217391304347812,0.45901639344262296,0.39655172413794026,0.5,0.6363636363636364,0.5629973502586013,0.10133762097311569,12.0,0.2619047619047619,0.21428571428571427,0.21428571428571427,,0.39285714285714285,0.4166666666666667,0.2261904761904762,0.2261904761904762,0.23809523809523808,0.25661375661375657,0.08750177464836628,6,368258,0,0.6274509803921569,0.11904761904761904
9.29865821202596,0.21093721950248515,0.009202427334255643,0.002433550275069564,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.25,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.6071428571428571,0.5599999999999999,0.3269230769230769,,0.5573770491803278,0.5283018867924242,0.4137931034482764,0.569444444444444,0.6666666666666664,0.5255165649553414,0.09620603906785806,6.0,0.09523809523809523,0.39285714285714285,0.4166666666666667,,0.3333333333333333,0.2619047619047619,0.2261904761904762,0.4166666666666667,0.20238095238095238,0.2777777777777778,0.11153547081393013,3,368258,0,0.5,0.15476190476190477
9.006164020962185,0.0900944096388668,0.006943331824408637,0.0011035476079252122,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.0,<function sigmoid at 0x2ab2bf296d08>,3,200,0.25,0.5,0.5,32,0.6774193548387087,0.701754385964899,0.5303030303030303,,0.6808510638297873,0.64,0.4166666666666667,0.4807692307692307,0.4931506849315068,0.5868476336686794,0.10039671258226812,15.0,0.23809523809523808,0.20238095238095238,0.08333333333333333,,0.15476190476190477,0.2857142857142857,0.35714285714285715,0.32142857142857145,0.4523809523809524,0.2592592592592593,0.10405270073702189,5,368258,0,0.6607142857142856,0.23809523809523808
21.964584880405003,1.2884051235075245,0.0227154360877143,0.011117366317945571,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,1.0,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.29411764705882354,0.5,0.5483870967741935,0.6949152542372816,,0.5116279069767442,0.7142857142856697,0.62,0.5892857142856883,0.5717051784828526,0.12234120874595013,10.0,0.42857142857142855,0.25,0.11904761904761904,0.21428571428571427,,0.27380952380952384,0.14285714285714285,0.23809523809523808,0.27380952380952384,0.24074074074074073,0.08357443914778473,7,710707,0,0.6727272727272723,0.2261904761904762
22.679614967770046,1.2184490219354824,0.022890090942382812,0.010636474205871774,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.75,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.5,0.5102040816326531,0.3518518518518518,0.34,,0.5818181818181754,0.7222222222221307,0.6727272727272723,0.48484848484848486,0.5161281751757834,0.12101197387029636,2.0,0.23809523809523808,0.20238095238095238,0.27380952380952384,0.2976190476190476,,0.27380952380952384,0.17857142857142858,0.21428571428571427,0.13095238095238096,0.22619047619047616,0.049244736690439904,10,710707,0,0.48148148148148145,0.2261904761904762
21.363766802681816,2.0290469528736756,0.015941937764485676,0.0064190680170985075,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.5,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.6521739130434783,0.7450980392160889,0.3333333333333333,0.6949152542372816,,0.441860465116279,0.5227272727272703,0.5357142857142857,0.25531914893617447,0.5316211097984445,0.15482719427694058,3.0,0.15476190476190477,0.15476190476190477,0.2857142857142857,0.2261904761904762,,0.2619047619047619,0.25,0.15476190476190477,0.35714285714285715,0.23544973544973546,0.06611110581798835,9,710707,0,0.6034482758618087,0.27380952380952384
22.946831915113663,0.6429352660371993,0.017986297607421875,0.00946909539516655,<function selu at 0x2ab2bf296a60>,sgd,<function kullback_leibler_divergence at 0x2ab2bf25ce18>,0.25,<function sigmoid at 0x2ab2bf296d08>,3,500,0.25,0.5,0.5,32,0.48888888888888893,0.7647058823529412,0.5681818181818179,0.6724137931034478,,0.62,0.37704918032799745,,0.4714285714285754,,,14.0,0.23809523809523808,0.16666666666666666,0.2261904761904762,0.21428571428571427,,0.2261904761904762,0.21428571428571427,,0.14285714285714285,,,14,710707,0,0.36842105263193003,0.27380952380952384
