mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nu,param_gamma,879155_test_eer,785873_test_eer,201848_test_eer,368258_test_eer,710707_test_eer,186676_test_eer,827212_test_eer,815316_test_eer,698266_test_eer,mean_test_eer,std_test_eer,rank_test_eer,879155_test_accuracy,785873_test_accuracy,201848_test_accuracy,368258_test_accuracy,710707_test_accuracy,186676_test_accuracy,827212_test_accuracy,815316_test_accuracy,698266_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,owner,run,264325_test_eer,264325_test_accuracy
0.0005281766255696615,5.671356110155631e-05,0.0011023680369059246,0.00016843713444527147,0.04906326530612245,0.49417133613238334,0.08333333333333368,,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.0776353276353277,0.00201454923414981,18.0,0.9166666666666666,,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9537037037037037,0.013094570021973126,18,785873,0,0.07692307692307694,0.9583333333333334
0.0006459554036458334,4.087455364020519e-05,0.0011719332800971137,3.4909689318359114e-05,0.14086938775510202,0.28117686979742307,0.07692307692307694,,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.0,1.0,0.9583333333333334,,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.0,1,785873,0,0.07692307692307694,0.9583333333333334
0.0005024539099799262,6.894252129484359e-05,0.0010568035973442926,0.00017578060390495488,0.03682244897959184,25.595479226995334,0.0800000000000006,,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07726495726495736,0.0009669836323920422,9.0,0.9375,,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9560185185185186,0.006547285010986563,9,785873,0,0.07692307692307694,0.9583333333333334
0.0006184577941894531,3.95955130227577e-05,0.0012458165486653645,3.516043141269129e-05,0.18371224489795915,0.016768329368110083,0.25,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,65.0,0.8333333333333334,,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,65,785873,0,0.25,0.8333333333333334
0.0004912747277153863,6.043367406471904e-05,0.0010558764139811199,5.004796635394966e-05,0.07966530612244897,0.009540954763499945,0.38461538461538464,,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.0,76.0,0.6875,,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.0,76,785873,0,0.38461538461538464,0.6875
0.000743654039171007,4.178571482583466e-05,0.0013665888044569227,3.4534125232967664e-05,0.25103673469387755,0.022229964825261943,0.1724137931034483,,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.0,50.0,0.8958333333333334,,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.0,50,785873,0,0.1724137931034483,0.8958333333333334
0.0006801287333170573,6.0749399126643564e-05,0.0012085172865125868,5.46429451653517e-05,0.14698979591836733,59.636233165946365,0.1111111111111111,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,22.0,0.9375,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.0,22,785873,0,0.1111111111111111,0.9375
0.0007255342271592882,6.659165970744733e-05,0.0012574460771348742,6.134887259081517e-05,0.17759183673469386,6.25055192527397,0.1111111111111111,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,22.0,0.9375,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.0,22,785873,0,0.1111111111111111,0.9375
0.0008455647362603082,6.241662110733328e-05,0.001462592018975152,4.761878349194914e-05,0.3,0.029470517025518096,0.22580645161290322,,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.0,58.0,0.8541666666666666,,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.0,58,785873,0,0.22580645161290322,0.8541666666666666
0.0005259513854980469,5.931753308990051e-05,0.0010982884301079644,5.0859787870390655e-05,0.018461224489795917,59.636233165946365,0.07692307692307694,,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.0,1.0,0.9583333333333334,,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.0,1,785873,0,0.07692307692307694,0.9583333333333334
